account_id,month_start,month_label,month_index,tenure_months,plan_tier,seats_licensed,mrr_usd,arr_usd,term_end_date,days_subscribed,core_events,total_events,active_users,active_days,sessions,feature_areas_used,distinct_features_used,power_feature_events,advanced_feature_events,seat_utilisation,events_per_active_user,top_user_event_share,tickets_opened,high_priority_tickets,avg_csat,last_event_date,prev_core_events,rolling_3m_events,prior_3m_events,is_contiguous,consecutive_zero_usage_months,mom_change_pct,rolling_3m_change_pct,days_to_renewal,account_name,industry,country,employee_band,acquisition_channel,csm_owner,is_managed_account,signup_date,feature_areas_adopted,adoption_breadth_pct,size_segment,lifecycle_segment,engagement_segment,flag_zero_usage,flag_dormant_2m,flag_sharp_mom_decline,flag_sustained_decline,flag_low_seat_utilisation,flag_single_active_user,flag_narrow_adoption,flag_low_frequency,flag_support_pressure,flag_renewal_soon,risk_score,risk_band,risk_reasons
ACC-00257,2026-07-01,2026-07,23,29,growth,34,779.96,9359.52,2027-02-04,31,334,441,17,31,230,6,17,32,96,0.5,19.65,0.6347,0,0,,2026-07-31,287,277.0,251.33333333333334,true,0,0.1638,0.1021,218,EmberlyPartners 262,Manufacturing,Canada,1-50,self_serve,G. Alvarez,true,2024-02-05,6,1.0,SMB,Mature,Power,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00116,2026-07-01,2026-07,23,42,growth,36,742.97,8915.64,2027-01-03,31,98,186,27,26,170,4,10,16,38,0.75,3.63,0.2041,0,0,,2026-07-31,138,113.66666666666667,98.0,true,0,-0.2899,0.1599,186,EmberlyCollective 240,Technology,Germany,1000+,self_serve,D. Sharma,true,2023-01-04,4,0.667,SMB,Mature,Power,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00176,2026-07-01,2026-07,23,37,growth,34,728.04,8736.48,2027-06-09,31,32,57,14,20,54,3,5,9,6,0.4118,2.29,0.2813,0,0,,2026-07-31,19,26.0,25.666666666666668,true,0,,0.013,343,IronSystems 267,Retail,Australia,1-50,inbound,A. Okafor,true,2023-06-10,3,0.5,SMB,Mature,Engaged,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00046,2026-07-01,2026-07,23,48,growth,38,718.74,8624.88,2027-07-30,31,142,179,18,29,158,4,10,18,16,0.4737,7.89,0.3451,0,0,,2026-07-31,136,147.0,126.33333333333333,true,0,0.0441,0.1636,394,CedarSystems 291,Technology,Germany,1-50,partner,D. Sharma,true,2022-07-31,4,0.667,SMB,Mature,Engaged,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00420,2026-07-01,2026-07,23,16,growth,33,717.09,8605.08,2027-03-13,31,176,262,16,30,199,6,17,18,50,0.4848,11.0,0.3295,0,0,,2026-07-31,168,166.66666666666666,131.66666666666666,true,0,0.0476,0.2658,255,MeridianIndustries 497,Professional Services,United States,51-200,inbound,C. Moreau,true,2025-03-13,6,1.0,SMB,Established,Engaged,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00171,2026-07-01,2026-07,23,37,growth,37,695.24,8342.88,2027-06-01,31,99,145,23,28,137,3,6,12,9,0.6216,4.3,0.1414,0,0,,2026-07-31,91,88.0,86.0,true,0,0.0879,0.0233,335,BlueSolutions 222,Technology,United States,51-200,inbound,F. Tanaka,true,2023-06-02,3,0.5,SMB,Mature,Power,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00108,2026-07-01,2026-07,23,43,growth,31,681.44,8177.28,2026-12-14,31,159,209,18,26,186,3,8,11,47,0.5806,8.83,0.2075,1,0,4.0,2026-07-31,113,121.66666666666667,114.66666666666667,true,0,0.4071,0.061,166,BlueDynamics 244,Education,United States,1-50,self_serve,H. Nowak,true,2022-12-15,3,0.5,SMB,Mature,Power,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00242,2026-07-01,2026-07,23,31,growth,34,675.34,8104.08,2026-12-07,31,62,66,12,25,63,4,11,7,16,0.3529,5.17,0.3387,0,0,,2026-07-31,41,53.333333333333336,50.333333333333336,true,0,0.5122,0.0596,159,MeridianWorks 189,Professional Services,United Kingdom,1-50,inbound,F. Tanaka,true,2023-12-08,4,0.667,SMB,Mature,Engaged,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00220,2026-07-01,2026-07,23,33,growth,31,674.16,8089.92,2026-10-07,31,133,214,19,29,160,4,12,11,58,0.6129,7.0,0.4887,0,0,,2026-07-31,165,142.66666666666666,155.0,true,0,-0.1939,-0.0796,98,SolsticeAnalytics 239,Education,Germany,201-1000,self_serve,G. Alvarez,true,2023-10-08,4,0.667,SMB,Mature,Power,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00172,2026-07-01,2026-07,23,37,growth,30,663.04,7956.48,2027-06-06,31,25,37,9,14,32,2,4,0,1,0.3,2.78,0.56,0,0,,2026-07-30,12,23.0,28.0,true,0,,-0.1786,340,EmberlyGroup 020,Healthcare,United Kingdom,51-200,self_serve,G. Alvarez,true,2023-06-07,2,0.333,SMB,Mature,Engaged,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00114,2026-07-01,2026-07,23,42,growth,30,655.61,7867.32,2027-01-01,31,97,177,19,27,141,2,4,23,19,0.6333,5.11,0.4845,1,1,4.0,2026-07-31,97,104.33333333333333,113.66666666666667,true,0,0.0,-0.0821,184,IronIndustries 245,,United Kingdom,201-1000,inbound,C. Moreau,true,2023-01-02,2,0.333,SMB,Mature,Power,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00466,2026-07-01,2026-07,23,12,growth,34,654.15,7849.8,2027-07-04,31,369,514,19,30,320,6,17,23,120,0.5588,19.42,0.2737,3,1,,2026-07-31,306,327.0,253.33333333333334,true,0,0.2059,0.2908,368,AsterPartners 406,Healthcare,Canada,201-1000,inbound,G. Alvarez,true,2025-07-04,6,1.0,SMB,Established,Power,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00110,2026-07-01,2026-07,23,43,growth,33,653.34,7840.08,2026-12-26,31,139,168,19,27,127,6,15,12,43,0.5758,7.32,0.5252,0,0,,2026-07-31,122,124.0,100.66666666666667,true,0,0.1393,0.2318,178,PinnacleSystems 099,Technology,Germany,1-50,partner,H. Nowak,true,2022-12-27,6,1.0,SMB,Mature,Power,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00096,2026-07-01,2026-07,23,44,growth,28,646.64,7759.68,2026-11-20,31,193,247,24,30,190,5,13,16,29,0.8571,8.04,0.3212,0,0,,2026-07-31,282,212.0,224.33333333333334,true,0,-0.3156,-0.055,142,HalcyonIndustries 257,Retail,India,1-50,outbound,C. Moreau,true,2022-11-21,5,0.833,SMB,Mature,Power,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00218,2026-07-01,2026-07,23,33,growth,30,632.98,7595.76,2026-10-01,31,45,57,12,22,49,4,9,1,24,0.4,3.75,0.4444,1,0,1.0,2026-07-31,49,43.0,39.333333333333336,true,0,-0.0816,0.0932,92,NorthWorks 309,Technology,Canada,51-200,inbound,C. Moreau,true,2023-10-02,4,0.667,SMB,Mature,Engaged,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00161,2026-07-01,2026-07,23,38,growth,31,613.78,7365.36,2027-05-18,31,101,160,19,27,148,3,7,3,12,0.6129,5.32,0.1485,0,0,,2026-07-31,130,102.0,100.0,true,0,-0.2231,0.02,321,RiverstoneLabs 109,Manufacturing,United States,1000+,partner,G. Alvarez,true,2023-05-19,3,0.5,SMB,Mature,Power,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00398,2026-07-01,2026-07,23,18,growth,27,593.42,7121.04,2027-01-31,31,205,235,21,29,212,4,9,35,57,0.7778,9.76,0.1561,4,0,,2026-07-31,148,165.33333333333334,144.0,true,0,0.3851,0.1481,214,SolsticeWorks 393,Professional Services,United States,51-200,self_serve,A. Okafor,true,2025-01-31,4,0.667,SMB,Established,Power,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00225,2026-07-01,2026-07,23,33,growth,31,587.15,7045.8,2026-10-15,31,13,18,10,11,18,3,6,1,3,0.3226,1.3,0.1538,2,0,,2026-07-31,12,11.666666666666666,11.666666666666666,true,0,,,106,RiverstoneAnalytics 263,Technology,United Kingdom,1-50,self_serve,E. Rossi,true,2023-10-16,3,0.5,SMB,Mature,Engaged,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00388,2026-07-01,2026-07,23,18,growth,26,579.0,6948.0,2027-01-12,31,69,128,16,26,120,3,6,34,5,0.6154,4.31,0.1449,1,0,,2026-07-31,64,61.0,75.66666666666667,true,0,0.0781,-0.1938,195,GraniteGroup 500,Technology,United States,1-50,inbound,A. Okafor,true,2025-01-12,3,0.5,SMB,Established,Power,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00393,2026-07-01,2026-07,23,18,growth,28,573.81,6885.72,2027-01-21,31,82,136,11,28,111,5,12,6,31,0.3929,7.45,0.4756,1,0,1.0,2026-07-31,113,97.66666666666667,98.0,true,0,-0.2743,-0.0034,204,HalcyonLabs 433,Professional Services,Australia,51-200,inbound,G. Alvarez,true,2025-01-21,5,0.833,SMB,Established,Engaged,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00418,2026-07-01,2026-07,23,16,growth,26,566.5,6798.0,2027-03-10,31,93,122,21,25,115,3,6,11,11,0.8077,4.43,0.2151,0,0,,2026-07-31,117,89.0,95.33333333333333,true,0,-0.2051,-0.0664,252,CorvusSolutions 498,Professional Services,United States,201-1000,inbound,B. Lindqvist,true,2025-03-10,3,0.5,SMB,Established,Power,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00376,2026-07-01,2026-07,23,19,growth,29,565.33,6783.96,2026-12-07,31,30,41,12,19,40,4,9,1,3,0.4138,2.5,0.3333,0,0,,2026-07-31,34,33.0,32.666666666666664,true,0,-0.1176,0.0102,159,RiverstoneSystems 483,Healthcare,United States,1000+,inbound,G. Alvarez,true,2024-12-07,4,0.667,SMB,Established,Engaged,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00219,2026-07-01,2026-07,23,33,growth,28,555.7,6668.4,2026-10-04,31,21,38,9,16,36,3,6,2,2,0.3214,2.33,0.1905,0,0,,2026-07-31,18,20.333333333333332,23.0,true,0,,-0.1159,95,KestrelDynamics 088,Healthcare,United States,51-200,self_serve,B. Lindqvist,true,2023-10-05,3,0.5,SMB,Mature,Engaged,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00297,2026-07-01,2026-07,23,26,growth,25,543.4,6520.8,2027-05-07,31,82,127,14,25,108,2,5,3,25,0.56,5.86,0.4268,0,0,,2026-07-31,74,81.0,80.66666666666667,true,0,0.1081,0.0041,310,HalcyonSystems 279,Technology,United States,51-200,partner,B. Lindqvist,true,2024-05-07,2,0.333,SMB,Mature,Power,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00088,2026-07-01,2026-07,23,44,growth,28,526.39,6316.68,2026-11-01,31,149,219,19,26,190,3,6,56,28,0.6786,7.84,0.1745,1,1,3.0,2026-07-31,196,170.0,163.0,true,0,-0.2398,0.0429,123,VertexCollective 204,Retail,United Kingdom,1000+,self_serve,D. Sharma,true,2022-11-02,3,0.5,SMB,Mature,Power,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00347,2026-07-01,2026-07,23,21,growth,26,510.22,6122.64,2026-10-22,31,96,175,12,24,135,3,7,22,18,0.4615,8.0,0.375,0,0,,2026-07-31,84,87.33333333333333,89.33333333333333,true,0,0.1429,-0.0224,113,LumenPartners 382,Education,United Kingdom,1-50,referral,A. Okafor,true,2024-10-22,3,0.5,SMB,Established,Engaged,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00348,2026-07-01,2026-07,23,21,growth,23,509.74,6116.88,2026-10-25,31,85,110,12,25,107,6,17,14,23,0.5217,7.08,0.1882,0,0,,2026-07-31,79,77.66666666666667,61.666666666666664,true,0,0.0759,0.2595,116,CedarWorks 489,Professional Services,Canada,201-1000,partner,H. Nowak,true,2024-10-25,6,1.0,SMB,Established,Power,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00186,2026-07-01,2026-07,23,37,growth,22,484.18,5810.16,2027-06-19,31,73,94,13,24,87,6,16,9,28,0.5909,5.62,0.2603,1,0,,2026-07-31,47,62.333333333333336,68.0,true,0,0.5532,-0.0833,353,IronTechnologies 091,Financial Services,United Kingdom,51-200,self_serve,H. Nowak,true,2023-06-20,6,1.0,SMB,Mature,Power,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00031,2026-07-01,2026-07,23,49,growth,21,481.05,5772.6,2027-06-18,31,60,107,17,25,104,2,3,9,0,0.8095,3.53,0.2,1,1,5.0,2026-07-31,36,39.0,35.666666666666664,true,0,0.6667,0.0935,352,SolsticeTechnologies 151,Retail,India,51-200,self_serve,B. Lindqvist,true,2022-06-19,2,0.333,SMB,Mature,Power,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00417,2026-07-01,2026-07,23,16,growth,22,476.06,5712.72,2027-03-07,31,59,86,14,23,80,4,10,3,19,0.6364,4.21,0.2542,1,1,,2026-07-31,67,62.333333333333336,58.0,true,0,-0.1194,0.0747,249,GraniteDynamics 412,Retail,Germany,51-200,outbound,F. Tanaka,true,2025-03-07,4,0.667,SMB,Established,Power,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00252,2026-07-01,2026-07,23,30,growth,22,476.05,5712.6,2027-01-20,31,301,468,17,31,290,6,17,36,96,0.7727,17.71,0.4352,0,0,,2026-07-31,257,266.0,241.66666666666666,true,0,0.1712,0.1007,203,PinnacleLabs 253,Non-profit,Canada,51-200,self_serve,B. Lindqvist,true,2024-01-21,6,1.0,SMB,Mature,Power,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00499,2026-07-01,2026-07,23,7,growth,21,472.22,5666.64,2026-12-27,31,133,147,12,25,123,2,4,0,7,0.5714,11.08,0.2932,0,0,,2026-07-31,104,109.33333333333333,118.33333333333333,true,0,0.2788,-0.0761,179,BlueSolutions 486,Technology,Canada,201-1000,partner,A. Okafor,true,2025-12-27,2,0.333,SMB,Establishing,Power,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00138,2026-07-01,2026-07,23,40,growth,23,454.45,5453.4,2027-03-14,31,104,125,16,27,114,2,4,0,28,0.6957,6.5,0.1923,0,0,,2026-07-31,89,92.0,98.33333333333333,true,0,0.1685,-0.0644,256,QuartzLabs 229,Healthcare,United States,51-200,self_serve,D. Sharma,true,2023-03-15,2,0.333,SMB,Mature,Power,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00224,2026-07-01,2026-07,23,33,growth,21,442.12,5305.44,2026-10-13,31,47,68,13,24,66,4,9,12,18,0.619,3.62,0.3404,1,0,,2026-07-31,36,43.333333333333336,47.333333333333336,true,0,0.3056,-0.0845,104,RiverstoneTechnologies 307,,United Kingdom,51-200,partner,H. Nowak,true,2023-10-14,4,0.667,SMB,Mature,Power,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00438,2026-07-01,2026-07,23,15,growth,21,439.53,5274.36,2027-04-14,31,180,282,13,30,219,3,8,11,39,0.619,13.85,0.3056,1,0,1.0,2026-07-31,147,141.66666666666666,139.0,true,0,0.2245,0.0192,287,EmberlySolutions 438,Healthcare,United Kingdom,201-1000,inbound,H. Nowak,true,2025-04-14,3,0.5,SMB,Established,Power,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00078,2026-07-01,2026-07,23,45,growth,22,429.8,5157.6,2026-10-12,31,37,118,13,23,108,2,3,12,0,0.5909,2.85,0.2432,0,0,,2026-07-31,57,49.333333333333336,50.0,true,0,-0.3509,-0.0133,103,EmberlySolutions 174,Technology,United States,1000+,partner,E. Rossi,true,2022-10-13,2,0.333,SMB,Mature,Power,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00391,2026-07-01,2026-07,23,18,growth,22,425.52,5106.24,2027-01-20,31,155,233,15,31,198,5,14,9,34,0.6818,10.33,0.2516,0,0,,2026-07-31,164,147.0,139.33333333333334,true,0,-0.0549,0.055,203,KestrelCollective 396,Financial Services,United States,51-200,inbound,D. Sharma,true,2025-01-20,5,0.833,SMB,Established,Power,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00232,2026-07-01,2026-07,23,32,growth,20,407.82,4893.84,2026-11-04,31,107,131,12,27,110,6,16,9,21,0.6,8.92,0.3738,0,0,,2026-07-31,95,93.33333333333333,66.33333333333333,true,0,0.1263,0.407,126,PinnacleAnalytics 143,Professional Services,United Kingdom,201-1000,inbound,D. Sharma,true,2023-11-05,6,1.0,SMB,Mature,Power,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00251,2026-07-01,2026-07,23,30,growth,19,405.46,4865.52,2027-01-19,31,98,105,10,26,83,4,9,11,15,0.5263,9.8,0.6122,1,0,,2026-07-31,62,76.33333333333333,84.33333333333333,true,0,0.5806,-0.0949,202,VertexCollective 072,Professional Services,Germany,51-200,inbound,F. Tanaka,true,2024-01-20,4,0.667,SMB,Mature,Power,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00175,2026-07-01,2026-07,23,37,growth,20,395.15,4741.8,2027-06-09,31,33,52,8,19,50,2,4,4,11,0.4,4.13,0.2424,1,0,,2026-07-31,33,32.0,22.666666666666668,true,0,0.0,0.4118,343,RiverstoneSystems 219,Technology,United States,51-200,self_serve,D. Sharma,true,2023-06-10,2,0.333,SMB,Mature,Engaged,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00272,2026-07-01,2026-07,23,28,growth,17,355.3,4263.6,2027-03-11,31,86,122,14,25,99,3,7,9,6,0.8235,6.14,0.4824,2,1,5.0,2026-07-31,66,75.33333333333333,73.33333333333333,true,0,0.303,0.0273,253,LumenHoldings 074,Technology,United States,51-200,self_serve,F. Tanaka,true,2024-03-11,3,0.5,SMB,Mature,Power,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00039,2026-07-01,2026-07,23,48,growth,17,345.67,4148.04,2027-07-08,31,61,88,14,23,77,5,14,17,16,0.8235,4.36,0.4098,1,0,,2026-07-31,63,59.333333333333336,55.0,true,0,-0.0317,0.0788,372,MeridianIndustries 101,Manufacturing,United States,51-200,outbound,B. Lindqvist,true,2022-07-09,5,0.833,SMB,Mature,Power,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00336,2026-07-01,2026-07,23,21,growth,18,340.05,4080.6,2026-10-08,31,72,112,10,29,103,2,5,0,19,0.5556,7.2,0.2222,1,0,,2026-07-31,57,56.666666666666664,47.333333333333336,true,0,0.2632,0.1972,99,HarborLabs 469,Education,United States,201-1000,self_serve,B. Lindqvist,true,2024-10-08,2,0.333,SMB,Established,Power,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00179,2026-07-01,2026-07,23,37,starter,28,294.03,3528.36,2027-06-12,31,116,167,11,29,145,6,14,8,34,0.3929,10.55,0.2759,1,0,,2026-07-31,94,94.66666666666667,106.0,true,0,0.234,-0.1069,346,LumenSolutions 030,Technology,United States,1000+,self_serve,B. Lindqvist,true,2023-06-13,6,1.0,Self-Serve,Mature,Engaged,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00026,2026-07-01,2026-07,23,50,growth,14,277.13,3325.56,2027-05-16,31,36,53,11,18,50,4,8,9,9,0.7857,3.27,0.3333,0,0,,2026-07-30,39,34.666666666666664,31.0,true,0,-0.0769,0.1183,319,SummitCollective 048,Education,United Kingdom,1-50,self_serve,E. Rossi,true,2022-05-17,4,0.667,SMB,Mature,Power,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00173,2026-07-01,2026-07,23,37,starter,24,262.31,3147.72,2027-06-06,31,387,577,16,30,405,5,14,22,92,0.6667,24.19,0.2222,0,0,,2026-07-31,279,295.3333333333333,262.0,true,0,0.3871,0.1272,340,QuartzTechnologies 031,Technology,United States,201-1000,self_serve,E. Rossi,true,2023-06-07,5,0.833,Self-Serve,Mature,Power,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00387,2026-07-01,2026-07,23,18,starter,20,250.57,3006.84,2027-01-10,31,52,84,8,22,74,4,9,12,10,0.4,6.5,0.3462,0,0,,2026-07-31,47,47.666666666666664,29.0,true,0,0.1064,0.6437,193,CobaltHoldings 326,Professional Services,United States,51-200,self_serve,F. Tanaka,true,2025-01-10,4,0.667,Self-Serve,Established,Engaged,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00099,2026-07-01,2026-07,23,44,starter,21,247.01,2964.12,2026-11-27,31,105,162,13,27,138,5,13,6,36,0.619,8.08,0.3714,1,0,,2026-07-31,121,110.66666666666667,105.66666666666667,true,0,-0.1322,0.0473,149,CorvusGroup 080,Manufacturing,United Kingdom,1-50,partner,C. Moreau,true,2022-11-28,5,0.833,Self-Serve,Mature,Power,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00273,2026-07-01,2026-07,23,28,starter,21,246.87,2962.44,2027-03-13,31,82,105,14,25,94,4,9,10,14,0.6667,5.86,0.3293,1,0,5.0,2026-07-31,60,59.333333333333336,42.333333333333336,true,0,0.3667,0.4016,255,CobaltSolutions 018,Financial Services,United States,51-200,partner,B. Lindqvist,true,2024-03-13,4,0.667,Self-Serve,Mature,Power,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00135,2026-07-01,2026-07,23,40,starter,22,238.35,2860.2,2027-03-07,31,49,71,8,23,62,5,10,5,9,0.3636,6.13,0.6327,2,1,1.0,2026-07-31,46,43.666666666666664,51.666666666666664,true,0,0.0652,-0.1548,249,KestrelGroup 308,Professional Services,United States,51-200,inbound,A. Okafor,true,2023-03-08,5,0.833,Self-Serve,Mature,Engaged,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00249,2026-07-01,2026-07,23,30,starter,23,235.08,2820.96,2027-01-10,31,50,73,12,23,65,2,3,18,0,0.5217,4.17,0.48,0,0,,2026-07-31,40,39.0,43.0,true,0,0.25,-0.093,193,CorvusSolutions 102,Manufacturing,United States,1000+,inbound,C. Moreau,true,2024-01-11,2,0.333,Self-Serve,Mature,Power,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00036,2026-07-01,2026-07,23,48,starter,22,227.14,2725.68,2027-07-02,31,48,79,9,24,73,3,6,4,6,0.4091,5.33,0.4167,2,0,,2026-07-31,44,40.666666666666664,35.666666666666664,true,0,0.0909,0.1402,366,SolsticeTechnologies 019,Financial Services,Germany,51-200,self_serve,A. Okafor,true,2022-07-03,3,0.5,Self-Serve,Mature,Engaged,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00044,2026-07-01,2026-07,23,48,starter,19,214.79,2577.48,2027-07-24,31,92,139,12,26,123,4,9,24,25,0.6316,7.67,0.2826,0,0,,2026-07-31,93,99.66666666666667,107.33333333333333,true,0,-0.0108,-0.0714,388,OnyxPartners 166,Healthcare,United States,1000+,inbound,C. Moreau,true,2022-07-25,4,0.667,Self-Serve,Mature,Power,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00307,2026-07-01,2026-07,23,25,starter,21,214.32,2571.84,2027-06-14,31,229,323,9,27,202,5,14,37,74,0.4286,25.44,0.4934,2,1,2.0,2026-07-31,186,192.33333333333334,178.0,true,0,0.2312,0.0805,348,CorvusCollective 300,Retail,United States,1-50,self_serve,H. Nowak,true,2024-06-14,5,0.833,Self-Serve,Mature,Engaged,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00461,2026-07-01,2026-07,23,14,starter,18,214.27,2571.24,2027-05-26,31,77,113,9,27,92,6,16,11,20,0.5,8.56,0.5714,0,0,,2026-07-31,94,85.33333333333333,113.0,true,0,-0.1809,-0.2448,329,BlueDynamics 376,Technology,United Kingdom,201-1000,partner,H. Nowak,true,2025-05-26,6,1.0,Self-Serve,Established,Power,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00293,2026-07-01,2026-07,23,27,starter,20,213.38,2560.56,2027-04-25,31,45,118,10,22,103,2,4,10,19,0.5,4.5,0.2,0,0,,2026-07-31,46,44.333333333333336,30.0,true,0,-0.0217,0.4778,298,SolsticeLabs 217,Healthcare,United States,51-200,inbound,B. Lindqvist,true,2024-04-25,2,0.333,Self-Serve,Mature,Power,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00149,2026-07-01,2026-07,23,39,starter,20,211.52,2538.24,2027-04-23,31,111,155,10,28,132,5,13,14,28,0.5,11.1,0.2523,1,0,,2026-07-31,95,105.33333333333333,119.33333333333333,true,0,0.1684,-0.1173,296,RiverstoneWorks 021,Technology,United States,51-200,inbound,B. Lindqvist,true,2023-04-24,5,0.833,Self-Serve,Mature,Power,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00111,2026-07-01,2026-07,23,43,starter,18,209.81,2517.72,2026-12-27,31,87,123,10,29,105,4,10,7,26,0.5556,8.7,0.4138,0,0,,2026-07-31,100,92.33333333333333,81.33333333333333,true,0,-0.13,0.1352,179,EmberlyPartners 130,Financial Services,United Kingdom,51-200,partner,E. Rossi,true,2022-12-28,4,0.667,Self-Serve,Mature,Power,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00462,2026-07-01,2026-07,23,14,starter,19,203.47,2441.64,2027-05-28,31,106,192,10,25,132,4,11,6,21,0.5263,10.6,0.3774,0,0,,2026-07-31,124,117.0,116.0,true,0,-0.1452,0.0086,331,MeridianAnalytics 431,Healthcare,India,1-50,inbound,G. Alvarez,true,2025-05-28,4,0.667,Self-Serve,Established,Power,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00250,2026-07-01,2026-07,23,30,starter,19,200.44,2405.28,2027-01-14,31,54,93,10,24,85,2,5,0,22,0.5263,5.4,0.4074,0,0,,2026-07-31,53,54.333333333333336,65.66666666666667,true,0,0.0189,-0.1726,197,LumenDynamics 052,Technology,Germany,1-50,referral,C. Moreau,true,2024-01-15,2,0.333,Self-Serve,Mature,Power,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00465,2026-07-01,2026-07,23,13,starter,17,200.19,2402.28,2027-06-20,31,52,68,8,24,60,4,9,5,11,0.4706,6.5,0.5385,1,0,,2026-07-31,37,47.0,49.666666666666664,true,0,0.4054,-0.0537,354,EmberlyGroup 416,Healthcare,United States,51-200,outbound,B. Lindqvist,true,2025-06-20,4,0.667,Self-Serve,Established,Engaged,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00028,2026-07-01,2026-07,23,49,starter,19,198.63,2383.56,2027-06-16,31,85,121,8,26,105,6,17,9,21,0.4211,10.63,0.2588,1,0,5.0,2026-07-31,68,66.33333333333333,65.33333333333333,true,0,0.25,0.0153,350,VertexSolutions 006,Non-profit,United Kingdom,1000+,outbound,C. Moreau,true,2022-06-17,6,1.0,Self-Serve,Mature,Engaged,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00409,2026-07-01,2026-07,23,17,starter,19,198.15,2377.8,2027-02-20,31,77,100,13,27,93,3,8,0,5,0.6842,5.92,0.1948,0,0,,2026-07-31,63,68.66666666666667,75.66666666666667,true,0,0.2222,-0.0925,234,PinnacleSystems 363,Education,Canada,51-200,inbound,G. Alvarez,true,2025-02-20,3,0.5,Self-Serve,Established,Power,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00266,2026-07-01,2026-07,23,29,starter,16,195.71,2348.52,2027-02-21,31,93,115,8,27,90,5,13,4,25,0.5,11.63,0.5269,1,1,,2026-07-31,82,79.0,70.33333333333333,true,0,0.1341,0.1232,235,QuartzWorks 273,Retail,United States,1000+,self_serve,A. Okafor,true,2024-02-22,5,0.833,Self-Serve,Mature,Power,false,false,false,false,false,false,false,false,false,false,0,Low,
